Frame Number,time_relative,protocols,enb_ue_s1ap_id,cellidentity,mme_ue_s1ap_id,teid,IMSI
8117,75.938188000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8118,75.938225000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8119,75.938247000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8120,75.938280000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8121,75.938310000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8122,75.938469000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8123,75.938501000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8124,75.938537000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8125,75.938573000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8126,75.939230000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8127,75.939257000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8128,75.939299000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
8129,75.939327000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8130,75.939364000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8131,75.939384000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8132,75.939404000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8133,75.939420000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8134,75.939560000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8135,75.939595000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8136,75.939619000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8137,75.939635000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8138,75.939696000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8139,75.939719000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8140,75.940135000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8141,75.940158000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8142,75.940198000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8143,75.940220000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8144,75.940259000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8145,75.940277000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8146,75.940306000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8147,75.940329000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8148,75.940595000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8149,75.940622000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8150,75.940680000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8151,75.940687000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8152,75.940717000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8153,75.940736000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8154,75.941230000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8155,75.941253000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8156,75.941299000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8157,75.941324000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8158,75.941364000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8159,75.941381000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
8160,75.941400000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8161,75.941420000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8162,75.941560000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8163,75.941570000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8164,75.941595000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8165,75.941618000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8166,75.942186000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8167,75.942210000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8168,75.942250000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8169,75.942272000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8170,75.942330000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8171,75.942350000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8172,75.942371000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8173,75.942392000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8174,75.942611000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8175,75.942621000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8176,75.942648000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8177,75.942666000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8178,75.943150000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8179,75.943174000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8180,75.943214000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8181,75.943236000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8182,75.943279000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8183,75.943309000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8184,75.943330000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8185,75.943351000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8186,75.943638000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8187,75.943670000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8188,75.943711000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8189,75.943750000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8190,75.944185000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8191,75.944214000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8192,75.944253000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8193,75.944276000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8194,75.944324000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
8195,75.944345000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8196,75.944368000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8197,75.944390000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8198,75.944556000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8199,75.944570000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8200,75.944575000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8201,75.944595000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8202,75.944616000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8203,75.944630000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8204,75.944645000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8205,75.944662000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8206,75.944708000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8207,75.944764000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8208,75.945217000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8209,75.945241000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8210,75.945279000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8211,75.945310000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8212,75.945544000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8213,75.945577000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8214,75.945618000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8215,75.945650000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8216,75.946179000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8217,75.946208000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8218,75.946248000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8219,75.946276000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8220,75.946335000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8221,75.946350000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8222,75.946371000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8223,75.946396000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8224,75.946486000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8225,75.946523000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8226,75.947176000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8227,75.947200000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8228,75.947245000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8229,75.947267000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8230,75.947318000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
8231,75.947334000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8232,75.947354000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8233,75.947375000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8234,75.947517000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8235,75.947527000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8236,75.947552000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8237,75.947571000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8238,75.948331000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8239,75.948356000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8240,75.948394000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8241,75.948419000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8242,75.948446000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8243,75.948470000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8244,75.948491000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8245,75.948511000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8246,75.948590000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8247,75.948600000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8248,75.948630000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8249,75.948649000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8250,75.949151000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8251,75.949175000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8252,75.949233000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8253,75.949259000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8254,75.949302000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8255,75.949319000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8256,75.949339000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8257,75.949378000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8258,75.949505000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8259,75.949516000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8260,75.949545000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8261,75.949564000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8262,75.950172000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8263,75.950196000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8264,75.950234000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8265,75.950255000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8266,75.950541000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8267,75.950551000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8268,75.950577000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8269,75.950596000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8270,75.951053000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
8271,75.951078000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8272,75.951116000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8273,75.951139000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8274,75.951198000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8275,75.951218000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8276,75.951239000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8277,75.951260000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8278,75.951632000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8279,75.951642000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8280,75.951667000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8281,75.951685000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8282,75.952187000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8283,75.952215000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8284,75.952254000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8285,75.952283000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8286,75.952332000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8287,75.952352000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8288,75.952378000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8289,75.952408000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8290,75.952478000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8291,75.952515000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8292,75.952565000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8293,75.952595000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8294,75.952634000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8295,75.952661000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8296,75.953236000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8297,75.953267000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8298,75.953310000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8299,75.953349000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8300,75.953390000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
8301,75.953410000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8302,75.953432000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8303,75.953453000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8304,75.953594000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8305,75.953605000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8306,75.953631000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8307,75.953649000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8308,75.954152000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8309,75.954176000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8310,75.954215000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8311,75.954237000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8312,75.954275000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8313,75.954304000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8314,75.954343000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8315,75.954366000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8316,75.954627000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8317,75.954637000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8318,75.954668000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8319,75.954692000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8320,75.955179000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8321,75.955209000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8322,75.955248000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8323,75.955275000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8324,75.955322000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8325,75.955343000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8326,75.955369000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8327,75.955399000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8328,75.955528000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8329,75.955538000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8330,75.955570000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8331,75.955595000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8332,75.956201000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8333,75.956225000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8334,75.956262000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
8335,75.956306000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8336,75.956513000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8337,75.956550000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8338,75.956587000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8339,75.956618000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8340,75.957141000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8341,75.957166000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8342,75.957206000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8343,75.957232000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8344,75.957276000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8345,75.957303000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8346,75.957326000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8347,75.957347000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8348,75.957487000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8349,75.957520000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8350,75.958152000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8351,75.958176000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8352,75.958214000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8353,75.958237000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8354,75.958285000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8355,75.958316000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8356,75.958345000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8357,75.958371000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8358,75.958527000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8359,75.958538000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8360,75.958572000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8361,75.958591000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8362,75.959266000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8363,75.959290000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8364,75.959338000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8365,75.959364000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8366,75.959398000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8367,75.959418000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
8368,75.959439000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8369,75.959459000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8370,75.959604000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8371,75.959614000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8372,75.959646000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8373,75.959669000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
8374,75.960192000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8375,75.960216000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8376,75.960256000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8377,75.960278000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
8378,75.960329000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8379,75.960349000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
8380,75.960370000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
